user_id,count_item,sum_price,recommend_percentage
76561198059994678,6,54.97,
76561198059998386,21,229.88,
76561198060001613,3,36.98,
76561198060002045,42,322.81,100.0
76561198060004541,56,496.68,
76561198060005647,34,546.73,100.0
76561198060005945,132,1705.01,100.0
76561198060007427,166,1536.8799999999999,
76561198060008733,13,54.96,
76561198060010755,12,109.91999999999999,
76561198060012371,143,1372.05,100.0
76561198060013208,98,1071.28,100.0
76561198060013748,3,34.97,
76561198060013930,72,805.54,
76561198060018537,24,279.84,
76561198060019400,16,221.85,
76561198060019888,3,0.0,
76561198060020711,1,,
76561198060025649,70,620.65,
76561198060027840,175,1524.11,62.5
76561198060029466,62,947.52,100.0
76561198060031056,60,639.71,
76561198060031467,16,155.89,
76561198060032013,12,164.93,
76561198060032732,8,24.98,
76561198060033965,55,681.6899999999999,
76561198060034143,92,906.42,100.0
76561198060035120,18,84.94999999999999,
76561198060037242,80,640.69,100.0
76561198060039459,35,329.85,0.0
76561198060039481,4,24.979999999999997,
76561198060040264,11,177.93,100.0
76561198060043278,2,0.0,
76561198060046037,116,962.52,100.0
76561198060046519,2,0.0,
76561198060050572,1,,
76561198060053764,86,194.87,
76561198060056041,156,2183.7799999999997,
76561198060057899,230,3661.32,
76561198060058671,2,14.99,
76561198060059463,16,209.85,
76561198060060867,18,197.88,
76561198060061789,5,19.98,
76561198060062364,41,475.74,
76561198060062487,5,19.99,
76561198060062926,2,9.99,
76561198060064036,24,494.87,
76561198060067718,113,1123.26,100.0
76561198060068927,389,4285.79,100.0
76561198060069868,49,50.96,
76561198060072424,142,793.35,75.0
76561198060072779,227,1971.49,
76561198060072947,203,1485.01,
76561198060074823,54,589.68,
76561198060075168,58,740.55,
76561198060075398,56,824.48,100.0
76561198060080505,14,59.94,
76561198060081336,1,9.99,
76561198060082435,5,34.98,
76561198060084482,31,229.88,
76561198060085315,476,5811.89,100.0
76561198060089846,15,124.91999999999999,
76561198060093384,130,1640.98,
76561198060093930,162,1836.82,
76561198060098197,52,212.94000000000003,
76561198060101936,3,,
76561198060103317,39,210.83,100.0
76561198060103750,56,503.09,
76561198060104521,37,522.74,
76561198060107269,57,815.54,
76561198060108106,191,2350.52,100.0
76561198060108130,91,834.51,100.0
76561198060108179,113,518.62,100.0
76561198060109583,6,84.96,
76561198060110797,47,255.83999999999997,
76561198060113318,1,160.91,
76561198060117758,52,184.89000000000001,
76561198060119117,14,79.94,
76561198060119177,108,1421.22,
76561198060121547,28,280.8,
76561198060122451,1,14.99,
76561198060122780,238,3066.1,100.0
76561198060124346,32,457.73,
76561198060126333,80,983.48,
76561198060127892,54,727.54,
76561198060128944,64,903.58,
76561198060129509,43,393.7,
76561198060131012,1,,
76561198060134216,125,1051.35,100.0
76561198060134910,65,635.6,
76561198060139833,26,359.82,
76561198060140186,95,637.04,
76561198060140388,75,748.5,100.0
76561198060140604,9,59.96,
76561198060145168,1,,
76561198060146647,98,725.6,
76561198060147400,11,104.94,
76561198060147957,129,1294.93,
76561198060150729,33,292.79,100.0
76561198060150865,5,48.96,
76561198060157300,39,383.72999999999996,
76561198060159270,21,0.0,
76561198060163049,41,441.74,
76561198060164501,163,2207.52,
76561198060164587,9,59.98,
76561198060170459,33,515.78,100.0
76561198060170945,62,654.7,100.0
76561198060171161,25,165.87,
76561198060172909,43,741.64,
76561198060177221,329,3844.07,70.0
76561198060177356,163,1246.75,100.0
76561198060180460,50,439.78999999999996,
76561198060181391,164,1180.67,100.0
76561198060181541,5,14.99,
76561198060182728,2,,
76561198060183287,38,574.8,100.0
76561198060183382,4,2.99,
76561198060184028,132,757.5899999999999,100.0
76561198060188228,65,870.49,
76561198060194619,84,737.55,
76561198060201321,112,929.31,100.0
76561198060202683,38,549.75,
76561198060204664,48,422.75,
76561198060205838,4,175.9,
76561198060205887,44,474.7,50.0
76561198060207360,76,656.47,66.66666666666666
76561198060207369,22,0.99,
76561198060208894,15,94.92999999999999,
76561198060209088,41,372.8,
76561198060214921,11,34.98,
76561198060215100,10,87.94,
76561198060218851,12,124.92999999999999,
76561198060218959,3,19.99,
76561198060222118,1,,
76561198060223854,12,78.94,
76561198060225022,11,99.96000000000001,
76561198060233096,10,50.94,
76561198060235413,8,69.95,
76561198060236453,75,622.4,0.0
76561198060239835,22,104.94,100.0
76561198060240436,13,130.91,
76561198060243686,100,1055.3899999999999,
76561198060245342,36,359.79,
76561198060250149,5,14.98,
76561198060253836,54,701.56,
76561198060254855,15,125.92999999999999,
76561198060259445,54,426.71999999999997,
76561198060266772,28,205.89,
76561198060275481,46,439.8,100.0
76561198060278565,1,0.0,
76561198060278637,52,497.71,
76561198060279169,2,24.98,
76561198060283483,23,194.87,
76561198060286612,8,39.98,
76561198060288744,36,250.82,
76561198060290544,20,125.88,
76561198060293242,95,1358.24,
76561198060293637,46,599.53,
76561198060294413,20,84.94,
76561198060295827,31,64.93,100.0
76561198060300166,11,0.0,
76561198060302062,14,94.94,
76561198060311546,74,790.57,
76561198060311770,76,167.85999999999999,
76561198060316305,107,548.59,100.0
76561198060316826,35,259.84999999999997,
76561198060319088,41,317.78,100.0
76561198060321534,5,52.96,
76561198060324840,34,328.73,100.0
76561198060325027,42,604.72,
76561198060327866,39,284.84999999999997,
76561198060327889,23,132.87,
76561198060329028,5,79.95,
76561198060330834,22,149.92,
76561198060332648,97,1027.28,
76561198060334506,84,817.43,
76561198060337601,143,1657.08,
76561198060347123,43,179.78,
76561198060347350,11,194.9,100.0
76561198060351003,88,786.59,
76561198060351220,86,740.56,100.0
76561198060351527,19,169.91,100.0
76561198060352175,69,904.56,
76561198060355872,185,2012.31,100.0
76561198060357014,22,224.85999999999999,
76561198060357315,15,49.97,100.0
76561198060359732,1,0.0,
76561198060363012,29,494.78,
76561198060363099,18,270.85,
76561198060366001,9,94.93,100.0
76561198060369450,126,1201.31,
76561198060369859,67,1123.51,100.0
76561198060372725,94,659.53,
76561198060375856,66,313.77,
76561198060376192,16,279.86,
76561198060376913,2,0.0,
76561198060377808,5,39.98,
76561198060378942,46,553.67,
76561198060379919,45,480.74,
76561198060380895,1,,
76561198060383560,1,,
76561198060383951,5,9.99,
76561198060385675,117,1906.07,
76561198060385983,10,49.96,
76561198060386913,17,214.89,
76561198060388536,106,422.53999999999996,100.0
76561198060388799,1,,
76561198060390448,1,,
76561198060394438,94,939.54,
76561198060398831,47,438.66999999999996,100.0
76561198060399077,27,255.76,
76561198060399121,9,29.98,
76561198060401260,3,39.98,
76561198060403082,60,338.77,
76561198060404010,21,84.96000000000001,
76561198060405117,23,237.73999999999998,
76561198060406119,123,1329.67,
76561198060406659,66,359.77,100.0
76561198060407498,64,875.56,83.33333333333334
76561198060407701,23,125.86,
76561198060410130,31,29.979999999999997,
76561198060414778,25,170.86,100.0
76561198060415634,53,526.71,
76561198060416305,10,104.92,
76561198060418890,58,602.7,100.0
76561198060419696,67,691.54,
76561198060419793,8,79.95,
76561198060420870,40,410.31,
76561198060420892,443,4081.09,100.0
76561198060421241,9,99.92,
76561198060422085,16,59.95,
76561198060425303,121,737.78,50.0
76561198060425801,37,298.81,
76561198060426078,40,363.78,100.0
76561198060426293,72,885.4599999999999,
76561198060426534,38,288.78,
76561198060427885,81,868.6,
76561198060429615,68,726.58,
76561198060429887,74,634.62,75.0
76561198060430242,6,13.96,
76561198060430906,135,1679.02,
76561198060434273,32,339.84999999999997,100.0
76561198060437321,1,,
76561198060437933,42,489.77,
76561198060438024,90,1016.49,100.0
76561198060438359,47,610.64,
76561198060440669,79,824.41,100.0
76561198060440848,33,439.71999999999997,
76561198060441272,38,379.73,
76561198060443864,34,118.9,
76561198060444593,5,0.0,
76561198060447950,55,109.94,100.0
76561198060452479,5,9.99,
76561198060457182,53,519.65,
76561198060457375,21,74.95,100.0
76561198060459268,67,752.61,66.66666666666666
76561198060459594,36,499.74,100.0
76561198060461230,116,714.17,0.0
76561198060461443,102,1155.33,100.0
76561198060464790,29,383.81,
76561198060466111,37,164.94,
76561198060469692,7,14.99,
76561198060469749,57,199.85,
76561198060469849,87,610.63,
76561198060473341,144,1822.07,50.0
76561198060473954,2,14.99,
76561198060473992,243,3094.04,
76561198060476107,84,523.72,
76561198060477677,1,,
76561198060479885,36,374.77,
76561198060479913,4,19.99,
76561198060483116,103,680.64,100.0
76561198060483551,11,0.0,
76561198060483865,40,450.68,
76561198060486109,23,174.91,
76561198060487505,1,4.99,
76561198060488861,27,143.86,
76561198060489159,13,149.92,
76561198060489587,3,0.0,
76561198060490502,46,481.65999999999997,
76561198060491254,1,,
76561198060491916,15,139.92,
76561198060492527,36,364.78,100.0
76561198060493853,23,94.94,100.0
76561198060494794,106,1191.68,100.0
76561198060495473,105,1241.43,
76561198060496164,54,649.67,100.0
76561198060496884,4,14.99,
76561198060497355,57,585.6999999999999,
76561198060500400,53,642.7099999999999,
76561198060501636,1,,
76561198060502143,135,1213.96,100.0
76561198060503397,1,9.99,
76561198060503990,2,0.0,
76561198060504177,107,878.1999999999999,100.0
76561198060506620,13,46.95,
76561198060510583,70,755.55,100.0
76561198060512995,12,109.93,
76561198060513602,92,1136.26,100.0
76561198060514753,1,,
76561198060517829,93,1139.49,
76561198060519772,48,0.0,
76561198060521018,1,9.99,
76561198060521424,13,89.94999999999999,
76561198060521929,34,344.81,50.0
76561198060522166,46,190.89,
76561198060522823,1,9.99,
76561198060525133,6,39.97,
76561198060526242,5,34.97,
76561198060527029,1,,
76561198060530315,9,74.96,
76561198060531590,16,215.9,
76561198060531814,32,559.72,
76561198060533519,54,449.69,100.0
76561198060533772,97,1093.35,100.0
76561198060534268,35,34.98,
76561198060535234,126,1703.1,
76561198060542368,167,2293.71,100.0
76561198060543010,1,14.99,
76561198060543822,136,1465.93,
76561198060545031,11,24.99,
76561198060545241,17,304.87,
76561198060545297,13,119.92999999999999,100.0
76561198060546291,9,59.95,100.0
76561198060546521,200,2474.43,
76561198060548066,5,42.96,
76561198060550550,58,695.04,0.0
76561198060556018,9,109.95,
76561198060557951,114,808.51,44.44444444444444
76561198060558380,19,158.89,
76561198060564932,14,239.94,
76561198060565576,37,428.79,
76561198060571370,4,34.98,
76561198060571519,40,349.77,100.0
76561198060572265,21,282.85,
76561198060572444,7,49.97,
76561198060574089,37,380.73,
76561198060574704,166,1888.5,
76561198060576252,9,79.97999999999999,
76561198060576805,38,207.88,
76561198060578430,6,56.94,
76561198060588466,108,1218.31,
76561198060588831,8,62.95,
76561198060590895,19,44.97,
76561198060591055,56,682.65,
76561198060591271,26,234.86,
76561198060591966,12,160.91,
76561198060592042,8,84.94,
76561198060592680,1,,
76561198060601187,6,54.97,
76561198060601367,124,1780.2,
76561198060602544,2,29.979999999999997,
76561198060602674,12,9.99,
76561198060604288,71,932.42,
76561198060606113,48,449.71999999999997,
76561198060615265,100,864.43,100.0
76561198060615273,68,936.4699999999999,100.0
76561198060617599,34,420.77,100.0
76561198060619286,134,1374.1,
76561198060622025,234,3105.02,
76561198060622238,52,493.67,100.0
76561198060622421,82,664.5699999999999,100.0
76561198060623460,102,239.89,
76561198060623535,47,94.94,
76561198060625707,66,856.56,
76561198060631899,28,261.88,
76561198060637416,52,295.76,
76561198060645071,1,0.0,
76561198060647143,66,437.66,100.0
76561198060647875,67,502.65999999999997,
76561198060649042,1,4.99,
76561198060651050,81,622.62,
76561198060651607,10,0.0,
76561198060652713,35,244.85,
76561198060654968,112,1494.1299999999999,100.0
76561198060655937,5,79.98,
76561198060658911,4,89.97,
76561198060659193,62,562.61,
76561198060660007,4,18.97,
76561198060660201,52,465.65999999999997,
76561198060660804,67,532.56,
76561198060660957,18,51.96,
76561198060661173,95,1233.24,
76561198060661553,10,54.96,
76561198060661864,10,114.95,
76561198060662670,135,1790.86,
76561198060663389,175,1965.73,100.0
76561198060667290,41,407.64,
76561198060667695,31,231.88,100.0
76561198060669941,45,277.71999999999997,
76561198060670197,54,520.64,
76561198060671842,111,1424.33,100.0
76561198060672192,17,143.9,
76561198060678051,56,689.7,100.0
76561198060678051,56,689.7,100.0
76561198060678959,147,1490.44,100.0
76561198060680880,4,54.97,
76561198060681747,28,441.82,
76561198060682655,317,3774.2,100.0
76561198060683752,68,640.64,
76561198060686817,59,772.66,
76561198060687165,88,361.74,
76561198060687252,68,178.87,
76561198060693343,53,497.71999999999997,
76561198060695582,16,204.89999999999998,
76561198060697096,111,1556.18,
76561198060700802,1,,
76561198060701569,39,383.71999999999997,
76561198060703039,19,224.89,
76561198060705399,1,,
76561198060708793,38,350.81,
76561198060709724,9,44.97,
76561198060713420,124,1110.31,100.0
76561198060713478,8,104.96000000000001,
76561198060714300,3,14.98,
76561198060715402,204,2175.98,
76561198060715854,180,2202.83,100.0
76561198060718927,26,160.87,
76561198060719142,51,651.66,
76561198060719639,120,1262.19,
76561198060719971,85,1214.31,100.0
76561198060720467,78,830.4,
76561198060721008,24,39.97,
76561198060722561,47,375.78,
76561198060728704,2,,
76561198060732268,1,,
76561198060732612,27,164.89,
76561198060734387,70,767.56,100.0
76561198060737910,1,9.99,
76561198060739596,31,319.83,
76561198060740024,16,29.97,
76561198060740188,17,194.95,
76561198060741130,18,244.9,
76561198060742554,1,19.99,
76561198060743985,31,414.81,100.0
76561198060747134,21,177.88,
76561198060747681,116,1738.1,
76561198060748207,66,968.53,100.0
76561198060748473,7,24.98,
76561198060752109,4,14.99,
76561198060752282,9,39.95,
7656119806075415,61,580.63,
76561198060754765,7,94.97,
76561198060755222,14,74.95,
76561198060755294,3,14.99,
76561198060755634,70,947.47,
76561198060755721,5,74.97,
76561198060756305,30,29.979999999999997,
76561198060758376,101,1211.77,100.0
76561198060759126,82,767.52,
76561198060759794,5,49.97,
76561198060760887,41,182.9,
76561198060763739,93,857.49,
76561198060763914,151,2325.67,
76561198060764817,60,854.55,
76561198060766619,75,921.51,100.0
76561198060767321,113,849.45,0.0
76561198060767627,1,,
76561198060768791,65,525.62,100.0
76561198060769921,51,289.87,
76561198060770430,32,342.78,
76561198060772954,136,1507.99,100.0
76561198060775001,16,49.97,
76561198060775625,18,94.94999999999999,
76561198060777210,22,431.82,0.0
76561198060780035,17,59.959999999999994,
76561198060780501,54,538.63,
76561198060784220,43,298.8,
76561198060785575,39,475.76,100.0
76561198060785883,232,2644.11,100.0
76561198060786724,59,234.84,
76561198060787863,535,5941.16,100.0
76561198060788031,11,98.91,
76561198060788166,32,272.83,
76561198060791089,30,225.88,
76561198060793305,21,339.85,
76561198060795144,106,1229.2,100.0
76561198060797110,95,1036.36,
76561198060798491,71,909.49,
76561198060798536,36,265.31,100.0
76561198060799116,386,4944.3,
76561198060800406,31,464.76,
76561198060802763,1,9.99,
76561198060803354,72,554.54,
76561198060803529,42,279.82,
76561198060803622,81,873.4399999999999,
76561198060804218,7,32.97,
76561198060804779,9,154.94,
76561198060807694,41,334.74,
76561198060808273,620,7225.38,
76561198060808593,19,143.92000000000002,100.0
76561198060809853,41,513.75,
76561198060811426,216,2249.6,88.88888888888889
76561198060814410,159,1841.95,
76561198060820384,24,239.87,
76561198060821473,4,14.99,
76561198060822442,22,248.86999999999998,100.0
76561198060822689,101,598.64,100.0
76561198060824434,64,692.55,100.0
76561198060825349,33,109.91,100.0
76561198060827624,17,74.97,
76561198060829098,36,307.81,
76561198060829599,415,4226.8,
76561198060830655,21,283.85,
76561198060833105,120,1187.2,100.0
76561198060833836,26,219.84,
76561198060835696,76,767.52,
76561198060836511,49,484.74,
76561198060837244,9,59.96,
76561198060837883,2,0.0,
76561198060838137,40,240.89,
76561198060839372,60,666.55,100.0
76561198060840466,130,1610.48,
76561198060840926,77,528.43,
76561198060841665,5,54.96,
76561198060843008,23,99.93,100.0
76561198060843140,105,1299.68,
76561198060843908,21,99.92999999999999,100.0
76561198060846570,45,119.92999999999999,
76561198060848043,35,59.96,
76561198060848133,5,34.98,
76561198060849885,29,154.91,
76561198060852416,43,619.65,
76561198060853043,13,119.94,
76561198060853501,6,79.95,
76561198060854450,19,189.91,
76561198060854630,53,507.79,100.0
76561198060856761,54,224.88,
76561198060858706,1,,
76561198060859342,396,3107.9,100.0
76561198060859883,7,19.99,
76561198060860653,12,169.95,100.0
76561198060861596,20,49.97,
